ensembl_gene_id,gene_symbol,chromosome,start,end,strand,biotype,description
ENSG00000177685,CRACR2B,11,826144,831993,1,protein_coding,calcium release activated channel regulator 2B [Source:HGNC Symbol;Acc:HGNC:28703]
ENSG00000164077,MON1A,3,49907160,49930173,-1,protein_coding,"MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]"
ENSG00000137822,TUBGCP4,15,43369221,43409771,1,protein_coding,tubulin gamma complex component 4 [Source:HGNC Symbol;Acc:HGNC:16691]
ENSG00000167757,KLK11,19,51022216,51028039,-1,protein_coding,kallikrein related peptidase 11 [Source:HGNC Symbol;Acc:HGNC:6359]
ENSG00000196453,ZNF777,7,149431363,149461062,-1,protein_coding,zinc finger protein 777 [Source:HGNC Symbol;Acc:HGNC:22213]
ENSG00000004864,SLC25A13,7,96120218,96322147,-1,protein_coding,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]
ENSG00000204160,ZDHHC18,1,26826688,26857604,1,protein_coding,zinc finger DHHC-type palmitoyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:20712]
ENSG00000096060,FKBP5,6,35572945,35728622,-1,protein_coding,FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]
ENSG00000166106,ADAMTS15,11,130448645,130476645,1,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305]
ENSG00000243678,NME2,17,51163013,51171749,1,protein_coding,NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]
ENSG00000164050,PLXNB1,3,48403849,48430499,-1,protein_coding,plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]
ENSG00000198074,AKR1B10,7,134527567,134541412,1,protein_coding,aldo-keto reductase family 1 member B10 [Source:HGNC Symbol;Acc:HGNC:382]
ENSG00000143751,SDE2,1,225982702,225999350,-1,protein_coding,SDE2 telomere maintenance homolog [Source:HGNC Symbol;Acc:HGNC:26643]
ENSG00000170242,USP47,11,11841423,11961887,1,protein_coding,ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]
ENSG00000132698,RAB25,1,156061148,156070514,1,protein_coding,"RAB25, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18238]"
ENSG00000103145,HCFC1R1,16,3022625,3024286,-1,protein_coding,host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198]
ENSG00000196369,SRGAP2B,1,144887191,145095528,-1,protein_coding,SLIT-ROBO Rho GTPase activating protein 2B [Source:HGNC Symbol;Acc:HGNC:35237]
ENSG00000142530,GARIN5A,19,50466785,50476866,-1,protein_coding,golgi associated RAB2 interactor 5A [Source:HGNC Symbol;Acc:HGNC:25107]
ENSG00000134020,PEBP4,8,22713237,23000000,-1,protein_coding,phosphatidylethanolamine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:28319]
ENSG00000090266,NDUFB2,7,140690777,140723923,1,protein_coding,NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]
ENSG00000143333,RGS16,1,182598623,182604394,-1,protein_coding,regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]
ENSG00000105135,ILVBL,19,15114976,15125792,-1,protein_coding,ilvB acetolactate synthase like [Source:HGNC Symbol;Acc:HGNC:6041]
ENSG00000240694,PNMA2,8,26504701,26514092,-1,protein_coding,PNMA family member 2 [Source:HGNC Symbol;Acc:HGNC:9159]
ENSG00000089280,FUS,16,31180134,31196963,1,protein_coding,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]
ENSG00000104043,ATP8B4,15,49858238,50182817,-1,protein_coding,ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]
ENSG00000120910,PPP3CC,8,22440819,22541145,1,protein_coding,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]
ENSG00000122778,KIAA1549,7,138831381,138982084,-1,protein_coding,KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]
ENSG00000108846,ABCC3,17,50634609,50692631,1,protein_coding,ATP binding cassette subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:54]
ENSG00000068078,FGFR3,4,1793286,1808873,1,protein_coding,fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]
ENSG00000243414,TICAM2,5,115578196,115602479,-1,protein_coding,TIR domain containing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]
ENSG00000113163,CERT1,5,75356345,75512138,-1,protein_coding,ceramide transporter 1 [Source:HGNC Symbol;Acc:HGNC:2205]
ENSG00000204580,DDR1,6,30876421,30900978,1,protein_coding,discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]
ENSG00000128928,IVD,15,40405485,40435947,1,protein_coding,isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186]
ENSG00000091732,ZC3HC1,7,130018286,130051401,-1,protein_coding,zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]
ENSG00000159023,EPB41,1,28887091,29120046,1,protein_coding,erythrocyte membrane protein band 4.1 [Source:HGNC Symbol;Acc:HGNC:3377]
ENSG00000169299,PGM2,4,37826660,37863028,1,protein_coding,phosphoglucomutase 2 [Source:HGNC Symbol;Acc:HGNC:8906]
ENSG00000135974,C2orf49,2,105337532,105350712,1,protein_coding,chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]
ENSG00000123268,ATF1,12,50763710,50821162,1,protein_coding,activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]
ENSG00000127990,SGCE,7,94524204,94656572,-1,protein_coding,sarcoglycan epsilon [Source:HGNC Symbol;Acc:HGNC:10808]
ENSG00000118160,SLC8A2,19,47428017,47471918,-1,protein_coding,solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069]
ENSG00000067369,TP53BP1,15,43403061,43510728,-1,protein_coding,tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]
ENSG00000162869,PPP1R21,2,48440598,48515391,1,protein_coding,protein phosphatase 1 regulatory subunit 21 [Source:HGNC Symbol;Acc:HGNC:30595]
ENSG00000105373,NOP53,19,47745520,47757058,1,protein_coding,NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333]
ENSG00000137575,SDCBP,8,58552924,58583800,1,protein_coding,syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]
ENSG00000145428,RNF175,4,153710160,153760031,-1,protein_coding,ring finger protein 175 [Source:HGNC Symbol;Acc:HGNC:27735]
ENSG00000168092,PAFAH1B2,11,117144284,117176894,1,protein_coding,platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]
ENSG00000198598,MMP17,12,131828393,131851783,1,protein_coding,matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]
ENSG00000067715,SYT1,12,78863650,79452009,1,protein_coding,synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]
ENSG00000002549,LAP3,4,17577198,17607975,1,protein_coding,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
ENSG00000109205,ODAM,4,70195706,70205734,1,protein_coding,"odontogenic, ameloblast associated [Source:HGNC Symbol;Acc:HGNC:26043]"
ENSG00000167414,GNG8,19,46633953,46636649,-1,protein_coding,G protein subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:19664]
ENSG00000037757,MRI1,19,13764522,13774282,1,protein_coding,methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]
ENSG00000177542,SLC25A22,11,790474,798316,-1,protein_coding,solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]
ENSG00000063245,EPN1,19,55675109,55709858,1,protein_coding,epsin 1 [Source:HGNC Symbol;Acc:HGNC:21604]
ENSG00000138642,HERC6,4,88378739,88443098,1,protein_coding,HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:HGNC:26072]
ENSG00000174938,SEZ6L2,16,29871159,29899550,-1,protein_coding,seizure related 6 homolog like 2 [Source:HGNC Symbol;Acc:HGNC:30844]
ENSG00000197329,PELI1,2,64092652,64144420,-1,protein_coding,pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]
ENSG00000100678,SLC8A3,14,70044215,70189480,-1,protein_coding,solute carrier family 8 member A3 [Source:HGNC Symbol;Acc:HGNC:11070]
ENSG00000140612,SEC11A,15,84669529,84716460,-1,protein_coding,"SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]"
ENSG00000109445,ZNF330,4,141220280,141234697,1,protein_coding,zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]
ENSG00000164292,RHOBTB3,5,95713522,95824383,1,protein_coding,Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757]
ENSG00000144455,SUMF1,3,3700814,4467273,-1,protein_coding,sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376]
ENSG00000173221,GLRX,5,95751319,95822734,-1,protein_coding,glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]
ENSG00000113396,SLC27A6,5,128538013,129036767,1,protein_coding,solute carrier family 27 member 6 [Source:HGNC Symbol;Acc:HGNC:11000]
ENSG00000120925,RNF170,8,42849637,42897290,-1,protein_coding,ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]
ENSG00000215252,GOLGA8B,15,34525095,34588503,-1,protein_coding,golgin A8 family member B [Source:HGNC Symbol;Acc:HGNC:31973]
ENSG00000119725,ZNF410,14,73886201,73932521,1,protein_coding,zinc finger protein 410 [Source:HGNC Symbol;Acc:HGNC:20144]
ENSG00000118762,PKD2,4,88007629,88077777,1,protein_coding,"polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]"
ENSG00000139697,SBNO1,12,123289109,123365184,-1,protein_coding,strawberry notch homolog 1 [Source:HGNC Symbol;Acc:HGNC:22973]
ENSG00000145907,G3BP1,5,151770951,151812911,1,protein_coding,G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]
ENSG00000130294,KIF1A,2,240713761,240824320,-1,protein_coding,kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]
ENSG00000144677,CTDSPL,3,37861880,37984469,1,protein_coding,CTD small phosphatase like [Source:HGNC Symbol;Acc:HGNC:16890]
ENSG00000160948,VPS28,8,144423601,144429499,-1,protein_coding,VPS28 subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18178]
ENSG00000109424,UCP1,4,140559431,140569001,-1,protein_coding,uncoupling protein 1 [Source:HGNC Symbol;Acc:HGNC:12517]
ENSG00000169627,BOLA2B,16,30192930,30194306,-1,protein_coding,bolA family member 2B [Source:HGNC Symbol;Acc:HGNC:32479]
ENSG00000198121,LPAR1,9,110871773,111038863,-1,protein_coding,lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]
ENSG00000168310,IRF2,4,184385702,184474558,-1,protein_coding,interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]
ENSG00000013364,MVP,16,29820394,29848039,1,protein_coding,major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]
ENSG00000111647,BLTP3B,12,100028455,100142886,-1,protein_coding,bridge-like lipid transfer protein family member 3B [Source:HGNC Symbol;Acc:HGNC:29102]
ENSG00000140474,ULK3,15,74836116,74843346,-1,protein_coding,unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]
ENSG00000144824,PHLDB2,3,111732403,111976837,1,protein_coding,pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]
ENSG00000102879,CORO1A,16,30182817,30189085,1,protein_coding,coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]
ENSG00000079999,KEAP1,19,10486119,10503558,-1,protein_coding,kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177]
ENSG00000164347,GFM2,5,74721206,74767147,-1,protein_coding,GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682]
ENSG00000151470,C4orf33,4,129093317,129116640,1,protein_coding,chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]
ENSG00000064115,TM7SF3,12,26971579,27014507,-1,protein_coding,transmembrane 7 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:23049]
ENSG00000172889,EGFL7,9,136658284,136672679,1,protein_coding,EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]
ENSG00000064607,SUGP2,19,18990888,19034040,-1,protein_coding,SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641]
ENSG00000184916,JAG2,14,105140982,105168919,-1,protein_coding,jagged canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:6189]
ENSG00000176273,SLC35G1,10,93893937,93956062,1,protein_coding,solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]
ENSG00000164035,EMCN,4,100395341,100880126,-1,protein_coding,endomucin [Source:HGNC Symbol;Acc:HGNC:16041]
ENSG00000165996,HACD1,10,17588316,17617430,-1,protein_coding,3-hydroxyacyl-CoA dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:9639]
ENSG00000134463,ECHDC3,10,11742366,11764139,1,protein_coding,enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489]
ENSG00000173588,CEP83,12,94306449,94459988,-1,protein_coding,centrosomal protein 83 [Source:HGNC Symbol;Acc:HGNC:17966]
ENSG00000107929,LARP4B,10,806915,931821,-1,protein_coding,La ribonucleoprotein 4B [Source:HGNC Symbol;Acc:HGNC:28987]
ENSG00000167377,ZNF23,16,71447597,71463095,-1,protein_coding,zinc finger protein 23 [Source:HGNC Symbol;Acc:HGNC:13023]
ENSG00000276043,UHRF1,19,4903080,4962154,1,protein_coding,ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]
ENSG00000187486,KCNJ11,11,17365172,17389353,-1,protein_coding,potassium inwardly rectifying channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]
ENSG00000148700,ADD3,10,109996356,110135565,1,protein_coding,adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]
ENSG00000103534,TMC5,16,19410428,19499113,1,protein_coding,transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]
ENSG00000173933,RBM4,11,66638658,66668380,1,protein_coding,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
ENSG00000076513,ANKRD13A,12,109999186,110039763,1,protein_coding,ankyrin repeat domain 13A [Source:HGNC Symbol;Acc:HGNC:21268]
ENSG00000109501,WFS1,4,6269839,6303265,1,protein_coding,wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]
ENSG00000134013,LOXL2,8,23296897,23425328,-1,protein_coding,lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]
ENSG00000205302,SNX2,5,122775010,122834543,1,protein_coding,sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]
ENSG00000072954,TMEM38A,19,16661129,16690023,1,protein_coding,transmembrane protein 38A [Source:HGNC Symbol;Acc:HGNC:28462]
ENSG00000129151,BBOX1,11,27040698,27127810,1,protein_coding,gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]
ENSG00000139970,RTN1,14,59595976,59870796,-1,protein_coding,reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]
ENSG00000078674,PCM1,8,17922746,18029996,1,protein_coding,pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]
ENSG00000125746,EML2,19,45606994,45645602,-1,protein_coding,EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035]
ENSG00000204323,SMIM5,17,75628368,75642570,1,protein_coding,small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]
ENSG00000137825,ITPKA,15,41493360,41503554,1,protein_coding,inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]
ENSG00000163291,PAQR3,4,78887127,78939438,-1,protein_coding,progestin and adipoQ receptor family member 3 [Source:HGNC Symbol;Acc:HGNC:30130]
ENSG00000178802,MPI,15,74890005,74902219,1,protein_coding,mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]
ENSG00000273559,CWC25,17,38800441,38825646,-1,protein_coding,CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989]
ENSG00000012963,UBR7,14,93207241,93229215,1,protein_coding,ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]
ENSG00000052795,FNIP2,4,158769026,158908050,1,protein_coding,folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]
ENSG00000151500,THYN1,11,134248270,134253370,-1,protein_coding,thymocyte nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:29560]
ENSG00000130921,MTRFR,12,123232142,123258079,1,protein_coding,mitochondrial translation release factor in rescue [Source:HGNC Symbol;Acc:HGNC:26784]
ENSG00000188878,FBF1,17,75909574,75941140,-1,protein_coding,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
ENSG00000173040,EVC2,4,5542772,5709548,-1,protein_coding,EvC ciliary complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19747]
ENSG00000123064,DDX54,12,113157173,113185508,-1,protein_coding,DEAD-box helicase 54 [Source:HGNC Symbol;Acc:HGNC:20084]
ENSG00000177932,ZNF354C,5,179060361,179083977,1,protein_coding,zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]
ENSG00000100884,CPNE6,14,24070837,24078100,1,protein_coding,copine 6 [Source:HGNC Symbol;Acc:HGNC:2319]
ENSG00000151422,FER,5,108747841,109196841,1,protein_coding,FER tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3655]
ENSG00000149131,SERPING1,11,57597387,57619246,1,protein_coding,serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]
ENSG00000022355,GABRA1,5,161847063,161899981,1,protein_coding,gamma-aminobutyric acid type A receptor subunit alpha1 [Source:HGNC Symbol;Acc:HGNC:4075]
ENSG00000125445,MRPS7,17,75261670,75270708,1,protein_coding,mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]
ENSG00000154001,PPP2R5E,14,63371364,63543410,-1,protein_coding,protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]
ENSG00000040531,CTNS,17,3636459,3663103,1,protein_coding,"cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]"
ENSG00000140350,ANP32A,15,68778534,68820924,-1,protein_coding,acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]
ENSG00000010319,SEMA3G,3,52433035,52445103,-1,protein_coding,semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]
ENSG00000104946,TBC1D17,19,49877501,49888751,1,protein_coding,TBC1 domain family member 17 [Source:HGNC Symbol;Acc:HGNC:25699]
ENSG00000131165,CHMP1A,16,89640816,89657738,-1,protein_coding,charged multivesicular body protein 1A [Source:HGNC Symbol;Acc:HGNC:8740]
ENSG00000041880,PARP3,3,51942252,51948871,1,protein_coding,poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]
ENSG00000138696,BMPR1B,4,94757937,95158448,1,protein_coding,bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]
ENSG00000125457,MIF4GD,17,75266228,75271237,-1,protein_coding,MIF4G domain containing [Source:HGNC Symbol;Acc:HGNC:24030]
ENSG00000132612,VPS4A,16,69311336,69326939,1,protein_coding,vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]
ENSG00000110628,SLC67A1,11,2899718,2925247,1,protein_coding,solute carrier family 67 member 1 [Source:HGNC Symbol;Acc:HGNC:10964]
ENSG00000180209,MYL11,16,30370332,30377991,1,protein_coding,myosin light chain 11 [Source:HGNC Symbol;Acc:HGNC:29824]
ENSG00000105778,AVL9,7,32495426,32588726,1,protein_coding,AVL9 cell migration associated [Source:HGNC Symbol;Acc:HGNC:28994]
ENSG00000170876,TMEM43,3,14125015,14143681,1,protein_coding,transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]
ENSG00000186710,CFAP73,12,113149716,113159526,1,protein_coding,cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]
ENSG00000104964,TLE5,19,3052909,3063107,-1,protein_coding,"TLE family member 5, transcriptional modulator [Source:HGNC Symbol;Acc:HGNC:307]"
ENSG00000170545,SMAGP,12,51244558,51270415,-1,protein_coding,small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]
ENSG00000119139,TJP2,9,69121264,69274615,1,protein_coding,tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]
ENSG00000131473,ACLY,17,41866916,41930545,-1,protein_coding,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]
ENSG00000151304,SRFBP1,5,121961965,122075570,1,protein_coding,serum response factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26333]
ENSG00000090905,TNRC6A,16,24610209,24827632,1,protein_coding,trinucleotide repeat containing adaptor 6A [Source:HGNC Symbol;Acc:HGNC:11969]
ENSG00000109472,CPE,4,165361194,165498547,1,protein_coding,carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]
ENSG00000171792,RHNO1,12,2876258,2889524,1,protein_coding,RAD9-HUS1-RAD1 interacting nuclear orphan 1 [Source:HGNC Symbol;Acc:HGNC:28206]
ENSG00000234284,ZNF879,5,179023804,179035064,1,protein_coding,zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]
ENSG00000163071,SPATA18,4,52051304,52097302,1,protein_coding,spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579]
ENSG00000185432,TMT1A,12,50923472,50932510,1,protein_coding,thiol methyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:24550]
ENSG00000198690,FAN1,15,30890559,30946209,1,protein_coding,FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]
ENSG00000166598,HSP90B1,12,103930107,103953931,1,protein_coding,heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]
ENSG00000113356,POLR3G,5,90471748,90514559,1,protein_coding,RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]
ENSG00000196653,ZNF502,3,44712640,44723831,1,protein_coding,zinc finger protein 502 [Source:HGNC Symbol;Acc:HGNC:23718]
ENSG00000155034,FBXL18,7,5431335,5513809,-1,protein_coding,F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]
ENSG00000170365,SMAD1,4,145480769,145559176,1,protein_coding,SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]
ENSG00000136261,BZW2,7,16644653,16706771,1,protein_coding,basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]
ENSG00000145194,ECE2,3,184275531,184293031,1,protein_coding,endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]
ENSG00000162493,PDPN,1,13583465,13617957,1,protein_coding,podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]
ENSG00000105726,ATP13A1,19,19645198,19663700,-1,protein_coding,ATPase 13A1 [Source:HGNC Symbol;Acc:HGNC:24215]
ENSG00000100749,VRK1,14,96797304,96954846,1,protein_coding,VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
ENSG00000205629,LCMT1,16,25111731,25178231,1,protein_coding,leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]
ENSG00000164398,ACSL6,5,131949973,132012243,-1,protein_coding,acyl-CoA synthetase long chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]
ENSG00000214114,MYCBP,1,38862493,38873378,-1,protein_coding,MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]
ENSG00000164074,ABHD18,4,127965267,128039953,1,protein_coding,abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111]
ENSG00000129744,ART1,11,3645115,3668548,1,protein_coding,ADP-ribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:723]
ENSG00000204624,DISP3,1,11478905,11537583,1,protein_coding,dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]
ENSG00000137496,IL18BP,11,71998613,72007315,1,protein_coding,interleukin 18 binding protein [Source:HGNC Symbol;Acc:HGNC:5987]
ENSG00000221866,PLXNA4,7,132123340,132648688,-1,protein_coding,plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]
ENSG00000159625,DRC7,16,57694793,57731805,1,protein_coding,dynein regulatory complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:25289]
ENSG00000059378,PARP12,7,140023746,140063344,-1,protein_coding,poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]
ENSG00000119720,NRDE2,14,90267860,90331981,-1,protein_coding,"NRDE-2, necessary for RNA interference, domain containing [Source:HGNC Symbol;Acc:HGNC:20186]"
ENSG00000092850,TEKT2,1,36084094,36088278,1,protein_coding,tektin 2 [Source:HGNC Symbol;Acc:HGNC:11725]
ENSG00000168924,LETM1,4,1811479,1856232,-1,protein_coding,leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]
ENSG00000144659,SLC25A38,3,39383347,39397351,1,protein_coding,solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054]
ENSG00000164949,GEM,8,94249249,94262461,-1,protein_coding,GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]
ENSG00000188549,CCDC9B,15,40331452,40340939,-1,protein_coding,coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]
ENSG00000165006,UBAP1,9,34179005,34252523,1,protein_coding,ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]
ENSG00000161642,ZNF385A,12,54369129,54391307,-1,protein_coding,zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]
ENSG00000164054,SHISA5,3,48467798,48504826,-1,protein_coding,shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376]
ENSG00000100564,PIGH,14,67581955,67600286,-1,protein_coding,phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964]
ENSG00000173517,PEAK1,15,77100656,77420216,-1,protein_coding,pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]
ENSG00000185475,TMEM179B,11,62787387,62790403,1,protein_coding,transmembrane protein 179B [Source:HGNC Symbol;Acc:HGNC:33744]
ENSG00000142279,WTIP,19,34481682,34512304,1,protein_coding,WT1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964]
ENSG00000143590,EFNA3,1,155078823,155087538,1,protein_coding,ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]
ENSG00000176148,TCP11L1,11,33039417,33105943,1,protein_coding,t-complex 11 like 1 [Source:HGNC Symbol;Acc:HGNC:25655]
